% 1. Title: SCIAA Classifying printed and Handwritten text
%
% 2. Sources:
% (a) Creator: Akhil Katpally
% (b) Donor: SCIAA
% (c) Date: September, 2016
%
@RELATION SCIAA
@ATTRIBUTE Area  	NUMERIC
@ATTRIBUTE MajorAxisLength   	NUMERIC
@ATTRIBUTE MinorAxisLength  	NUMERIC
@ATTRIBUTE Eccentricity   NUMERIC
@ATTRIBUTE Orientation   NUMERIC
@ATTRIBUTE ConvexArea   NUMERIC
@ATTRIBUTE FilledArea   NUMERIC
@ATTRIBUTE EquivDiameter   NUMERIC
@ATTRIBUTE Solidity   NUMERIC
@ATTRIBUTE Extent   NUMERIC
@ATTRIBUTE Perimeter   NUMERIC
@ATTRIBUTE class        {'Text', 'Noise'}
@DATA
76.00,11.9160,8.5387,0.6975,-2.6505,80,76,0.7917,0.9500,9.8370,31.6080,?,
172.00,18.1348,13.4171,0.6728,-48.8352,213,172,0.5309,0.8075,14.7986,58.0060,?,
132.00,14.0953,12.5661,0.4530,2.9786,149,132,0.5893,0.8859,12.9641,46.2460,?,
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,?,
10.00,7.0546,2.8458,0.9150,16.7840,14,10,0.5556,0.7143,3.5682,12.7110,?,
60.00,9.8310,8.2919,0.5372,84.1159,64,60,0.7500,0.9375,8.7404,27.6880,?,
6.00,6.9282,1.1547,0.9860,0.0000,6,6,1.0000,1.0000,2.7640,9.8000,?,
1200.00,74.5582,51.0040,0.7294,88.7792,2225,1200,0.4702,0.5393,39.0882,262.4250,?,
1588.00,71.1984,45.4730,0.7695,-88.7536,2409,1980,0.5952,0.6592,44.9656,206.5360,?,
1020.00,80.2712,29.3964,0.9305,-83.4989,1982,1020,0.3917,0.5146,36.0375,218.2960,?,
1048.00,81.9444,30.4400,0.9284,-83.7227,2029,1048,0.4025,0.5165,36.5288,218.5110,?,
1144.00,56.2255,47.9101,0.5234,-86.3898,1681,1252,0.4400,0.6805,38.1652,213.9460,?,
992.00,81.7461,31.4900,0.9228,-85.5252,1979,992,0.3937,0.5013,35.5395,214.8060,?,
952.00,80.8965,29.0184,0.9334,-85.5135,1887,952,0.3839,0.5045,34.8156,209.8440,?,
1138.00,61.4855,42.4608,0.7233,-61.9867,1907,1138,0.4754,0.5967,38.0650,260.7380,?,
1096.00,68.4660,43.6176,0.7708,-85.3334,1955,1096,0.5341,0.5606,37.3560,286.3420,?,
60.00,12.1860,6.5196,0.8448,-5.4137,63,60,0.8333,0.9524,8.7404,28.5150,?,
1520.00,70.9195,52.6974,0.6692,88.6083,2329,2244,0.5572,0.6526,43.9923,183.6280,?,
1132.00,82.0826,31.9578,0.9211,-84.0815,2200,1132,0.3845,0.5145,37.9646,226.7480,?,
1568.00,71.0283,45.4094,0.7689,89.5645,2274,2088,0.6125,0.6895,44.6815,197.4390,?,
1340.00,68.1771,42.5398,0.7815,-85.6154,2069,1628,0.5403,0.6477,41.3055,216.2120,?,
924.00,58.3265,38.3664,0.7532,-76.0644,1568,924,0.3667,0.5893,34.2998,239.3020,?,
1128.00,79.6429,39.8277,0.8660,87.3315,2203,1128,0.4332,0.5120,37.8974,265.9150,?,
1152.00,64.8215,38.0549,0.8095,-80.9787,1735,1152,0.4364,0.6640,38.2985,245.9180,?,
1168.00,81.9590,39.6470,0.8752,-89.1464,2196,1168,0.4657,0.5319,38.5635,272.5310,?,
1408.00,69.5568,43.6543,0.7785,-87.4130,2139,1732,0.5333,0.6583,42.3405,221.5710,?,
1008.00,78.8451,31.9111,0.9144,83.3112,1687,1008,0.4019,0.5975,35.8249,210.8530,?,
260.00,19.2221,17.7590,0.3827,-25.5799,281,260,0.7222,0.9253,18.1946,61.9260,?,
1000.00,77.3090,38.5630,0.8667,-86.4171,2003,1000,0.4032,0.4993,35.6825,257.6780,?,
1352.00,70.6767,53.2705,0.6572,-88.6441,2276,2180,0.4956,0.5940,41.4900,185.8940,?,
996.00,83.4161,30.1974,0.9322,-84.2799,1926,996,0.4016,0.5171,35.6110,209.2320,?,
1172.00,82.2025,38.3250,0.8847,87.3818,2188,1172,0.4726,0.5356,38.6295,265.9150,?,
1120.00,71.3259,42.2659,0.8055,-86.1563,2180,1120,0.4509,0.5138,37.7628,253.5760,?,
1140.00,65.9140,42.5947,0.7632,-78.3770,1893,1544,0.4839,0.6022,38.0985,205.2790,?,
756.00,79.3242,29.7503,0.9270,85.3322,1465,756,0.3586,0.5160,31.0253,203.2280,?,
1500.00,71.0366,45.3480,0.7697,-88.8412,2266,2040,0.5859,0.6620,43.7019,199.9200,?,
1240.00,68.5955,42.7214,0.7824,-86.2118,2031,1572,0.4944,0.6105,39.7343,217.8660,?,
1072.00,82.5090,29.6576,0.9332,-84.3327,2000,1072,0.4323,0.5360,36.9447,217.6840,?,
1306.00,65.4496,47.3043,0.6911,-85.1921,2111,1666,0.5728,0.6187,40.7781,238.8390,?,
884.00,80.0280,28.4071,0.9349,-81.9531,1867,884,0.3683,0.4735,33.5491,210.6710,?,
980.00,79.4130,36.8549,0.8858,86.2147,2012,980,0.4537,0.4871,35.3239,266.7420,?,
924.00,76.1903,36.6942,0.8764,-86.3855,1979,924,0.4192,0.4669,34.2998,247.3570,?,
272.00,18.8784,18.6393,0.1586,45.0000,280,272,0.8395,0.9714,18.6097,59.6600,?,
256.00,18.9488,17.5557,0.3763,45.6338,273,256,0.7901,0.9377,18.0541,60.4870,?,
1112.00,62.2836,39.1539,0.7777,-79.8479,1719,1112,0.4137,0.6469,37.6277,243.0400,?,
1036.00,78.3994,32.3747,0.9108,-84.9805,1998,1036,0.3754,0.5185,36.3191,216.0300,?,
1232.00,77.7296,40.5443,0.8532,-89.8670,2220,1232,0.4731,0.5550,39.6059,275.4090,?,
1204.00,79.9161,39.5034,0.8693,-86.2927,2171,1204,0.4801,0.5546,39.1533,267.1720,?,
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,?,
1188.00,80.1042,39.4375,0.8704,86.8111,2200,1188,0.4790,0.5400,38.8923,273.7550,?,
52.00,18.6579,5.3971,0.9572,-11.0902,70,52,0.5417,0.7429,8.1369,37.1820,?,
