% 1. Title: SCIAA Classifying printed and Handwritten text
% 
% 2. Sources:
% (a) Creator: Akhil Katpally
% (b) Donor: SCIAA 
% (c) Date: September, 2016
% 
@RELATION SCIAA
@ATTRIBUTE Area  	NUMERIC
@ATTRIBUTE MajorAxisLength   	NUMERIC
@ATTRIBUTE MinorAxisLength  	NUMERIC
@ATTRIBUTE Eccentricity   NUMERIC
@ATTRIBUTE Orientation   NUMERIC
@ATTRIBUTE ConvexArea   NUMERIC
@ATTRIBUTE FilledArea   NUMERIC
@ATTRIBUTE EquivDiameter   NUMERIC
@ATTRIBUTE Solidity   NUMERIC
@ATTRIBUTE Extent   NUMERIC
@ATTRIBUTE Perimeter   NUMERIC
@ATTRIBUTE class        {'Text', 'Noise'}
@DATA
1112.00,63.7638,37.4632,0.8092,-77.5720,1808,1112,0.4903,0.6150,37.6277,220.9590,'Text'
824.00,74.1544,15.0274,0.9793,61.6250,996,824,0.3614,0.8273,32.3906,162.9860,'Text'
24.00,13.8564,2.3094,0.9860,0.0000,24,24,1.0000,1.0000,5.5279,23.1560,'Noise'
1188.00,111.4855,14.9910,0.9909,66.5411,1542,1188,0.2935,0.7704,38.8923,234.7700,'Text'
24.00,13.8564,2.3094,0.9860,0.0000,24,24,1.0000,1.0000,5.5279,23.1560,'Noise'
24.00,13.8564,2.3094,0.9860,0.0000,24,24,1.0000,1.0000,5.5279,23.1560,'Noise'
32.00,18.4752,2.3094,0.9922,0.0000,32,32,1.0000,1.0000,6.3831,30.9960,'Noise'
1560.00,99.4268,45.6135,0.8886,66.9073,2946,1560,0.3539,0.5295,44.5674,311.9130,'Text'
1308.00,75.1096,42.1594,0.8276,-85.0167,2393,1308,0.4510,0.5466,40.8093,275.6240,'Text'
1372.00,68.0449,46.0283,0.7365,76.7021,2113,1724,0.4971,0.6493,41.7957,204.8820,'Text'
1260.00,55.0730,47.8742,0.4943,-34.4947,1861,1260,0.5727,0.6771,40.0535,247.5720,'Text'
1264.00,81.4774,35.2282,0.9017,-83.6151,2267,1264,0.4293,0.5576,40.1170,233.7610,'Text'
1468.00,73.4652,43.0266,0.8105,74.3661,2453,1672,0.4933,0.5985,43.2333,237.4660,'Text'
1092.00,73.3342,34.5495,0.8821,-85.9284,2021,1092,0.4003,0.5403,37.2878,239.3350,'Text'
1668.00,71.4816,45.9605,0.7659,-89.5750,2405,1992,0.6406,0.6936,46.0843,248.3990,'Text'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
2832.00,99.4682,56.4761,0.8232,5.8452,4142,2892,0.5619,0.6837,60.0484,451.7430,'Text'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
5006.00,163.1376,71.5423,0.8987,2.7191,8501,5690,0.5275,0.5889,79.8363,796.9100,'Text'
1768.00,71.8186,53.8711,0.6613,-86.1578,2890,1768,0.5862,0.6118,47.4456,353.8090,'Text'
1236.00,50.5407,47.1021,0.3626,84.2134,1798,1376,0.5374,0.6874,39.6702,224.6640,'Text'
1316.00,108.1194,20.3034,0.9822,65.3614,1915,1316,0.3060,0.6872,40.9339,232.5040,'Text'
1304.00,57.0576,48.9196,0.5147,-45.3428,1927,1304,0.5927,0.6767,40.7468,260.3740,'Text'
1084.00,65.3434,37.0840,0.8234,-76.8980,1813,1084,0.4780,0.5979,37.1509,227.1450,'Text'
1060.00,59.2843,40.3356,0.7329,74.9465,1742,1060,0.5475,0.6085,36.7374,208.8020,'Text'
1028.00,57.8233,38.8324,0.7409,77.1215,1696,1028,0.5079,0.6061,36.1786,200.9620,'Text'
292.00,24.2129,16.5107,0.7314,18.0063,323,292,0.6239,0.9040,19.2818,70.3780,'Text'
176.00,24.9520,9.3930,0.9264,-15.0114,192,176,0.6769,0.9167,14.9696,59.6600,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
404.00,26.6916,20.8058,0.6264,56.2959,455,404,0.6474,0.8879,22.6801,86.8850,'Text'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
948.00,81.1438,15.8797,0.9807,57.6116,1115,948,0.3475,0.8502,34.7424,177.0120,'Text'
1148.00,90.5658,17.0796,0.9821,61.2932,1378,1148,0.3232,0.8331,38.2319,203.4100,'Text'
36.00,20.7846,2.3094,0.9938,0.0000,36,36,1.0000,1.0000,6.7703,34.9160,'Noise'
24.00,13.8564,2.3094,0.9860,0.0000,24,24,1.0000,1.0000,5.5279,23.1560,'Noise'
24.00,13.8564,2.3094,0.9860,0.0000,24,24,1.0000,1.0000,5.5279,23.1560,'Noise'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
3420.00,113.7014,73.4575,0.7633,-0.4957,5735,3596,0.5816,0.5963,65.9885,615.7710,'Text'
2228.00,93.8318,49.9116,0.8468,40.7501,3507,2548,0.3967,0.6353,53.2614,286.1270,'Text'
1172.00,81.4606,34.1293,0.9080,-83.5126,2226,1172,0.4109,0.5265,38.6295,241.9980,'Text'
1140.00,51.7362,48.3928,0.3537,65.2123,1605,1552,0.5901,0.7103,38.0985,150.0020,'Text'
1672.00,71.1960,44.7639,0.7776,87.6264,2404,1960,0.6421,0.6955,46.1395,231.8920,'Text'
1084.00,54.9290,44.4951,0.5864,-82.3924,1621,1084,0.5611,0.6687,37.1509,217.0390,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
32.00,18.4752,2.3094,0.9922,0.0000,32,32,1.0000,1.0000,6.3831,30.9960,'Noise'
1548.00,70.2179,37.7662,0.8430,72.2703,2000,1684,0.5331,0.7740,44.3957,205.6760,'Text'
48.00,27.7128,2.3094,0.9965,0.0000,48,48,1.0000,1.0000,7.8176,46.6760,'Noise'
24.00,13.8564,2.3094,0.9860,0.0000,24,24,1.0000,1.0000,5.5279,23.1560,'Noise'
1364.00,75.9135,54.4156,0.6973,88.7858,2426,1364,0.4942,0.5622,41.6737,290.2620,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
1096.00,78.4160,34.9894,0.8949,83.4064,1872,1096,0.5373,0.5855,37.3560,220.5620,'Text'
1304.00,51.1525,48.1041,0.3401,-76.8536,1752,1412,0.6163,0.7443,40.7468,218.6930,'Text'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
1772.00,64.8604,43.8697,0.7366,39.5734,2271,1880,0.5469,0.7803,47.4993,227.3270,'Text'
200.00,17.9286,14.5183,0.5867,1.6712,208,200,0.7937,0.9615,15.9577,51.8200,'Text'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1892.00,82.6157,44.6121,0.8417,41.0361,2717,1892,0.3975,0.6964,49.0813,320.1500,'Text'
36.00,20.7846,2.3094,0.9938,0.0000,36,36,1.0000,1.0000,6.7703,34.9160,'Noise'
28.00,16.1658,2.3094,0.9897,0.0000,28,28,1.0000,1.0000,5.9708,27.0760,'Noise'
36.00,20.7846,2.3094,0.9938,0.0000,36,36,1.0000,1.0000,6.7703,34.9160,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
3120.00,109.3683,69.0978,0.7751,6.1327,5354,3364,0.4934,0.5827,63.0278,521.0790,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
40.00,23.0940,2.3094,0.9950,0.0000,40,40,1.0000,1.0000,7.1365,38.8360,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1380.00,76.7140,52.9231,0.7239,88.9792,2443,1380,0.4839,0.5649,41.9174,283.2490,'Text'
1276.00,48.9518,46.5927,0.3067,-74.0858,1673,1380,0.6304,0.7627,40.3070,211.6800,'Text'
1604.00,118.8577,34.3974,0.9572,58.6548,3559,1604,0.2826,0.4507,45.1916,314.3940,'Text'
1248.00,111.3378,15.4963,0.9903,62.2574,1600,1248,0.2727,0.7800,39.8623,233.7280,'Text'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
28.00,16.1658,2.3094,0.9897,0.0000,28,28,1.0000,1.0000,5.9708,27.0760,'Noise'
28.00,16.1658,2.3094,0.9897,0.0000,28,28,1.0000,1.0000,5.9708,27.0760,'Noise'
3344.00,114.9841,69.5307,0.7965,11.0572,5625,3432,0.5204,0.5945,65.2512,607.9560,'Text'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
1488.00,67.5942,56.4763,0.5495,82.4848,2341,2252,0.5345,0.6356,43.5268,183.6280,'Text'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
1788.00,73.4743,48.3086,0.7535,-80.0432,2701,1972,0.5960,0.6620,47.7132,281.8100,'Text'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
1728.00,75.1357,44.1458,0.8092,47.5908,2306,2168,0.5143,0.7493,46.9058,194.9580,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
1508.00,76.2952,45.3660,0.8040,86.9703,2299,1508,0.6081,0.6559,43.8183,313.5670,'Text'
1012.00,55.0007,45.3772,0.5651,-77.6234,1603,1012,0.5476,0.6313,35.8959,220.1320,'Text'
1048.00,88.6705,26.6608,0.9537,-88.2954,1816,1048,0.4479,0.5771,36.5288,206.7180,'Text'
1740.00,62.0028,52.2966,0.5372,-37.6378,2338,1740,0.5800,0.7442,47.0684,253.1460,'Text'
2116.00,110.1528,54.7356,0.8678,53.5342,3959,2116,0.3674,0.5345,51.9054,395.2420,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
316.00,36.0364,12.0384,0.9426,38.5658,366,316,0.4489,0.8634,20.0585,87.4970,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
40.00,23.0940,2.3094,0.9950,0.0000,40,40,1.0000,1.0000,7.1365,38.8360,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1712.00,58.5269,51.2964,0.4815,-25.8720,2248,1992,0.6646,0.7616,46.6882,199.9200,'Text'
3372.00,110.8414,70.5397,0.7714,-0.9226,5312,4140,0.6056,0.6348,65.5238,456.1260,'Text'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1540.00,69.4837,56.7726,0.5765,89.2985,2397,2328,0.5580,0.6425,44.2808,183.6280,'Text'
1156.00,74.5621,33.1905,0.8955,-86.9396,2027,1156,0.4439,0.5703,38.3649,228.4020,'Text'
1328.00,48.9891,45.6292,0.3640,88.3025,1671,1412,0.6860,0.7947,41.1201,204.8820,'Text'
1024.00,65.4748,35.5465,0.8398,-75.7902,1735,1024,0.4571,0.5902,36.1081,210.4560,'Text'
1416.00,101.9843,25.2390,0.9689,77.5180,2234,1416,0.3920,0.6338,42.4607,232.7190,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
2004.00,90.6222,45.7015,0.8635,66.6564,2926,2004,0.4161,0.6849,50.5131,342.6280,'Text'
32.00,18.4752,2.3094,0.9922,0.0000,32,32,1.0000,1.0000,6.3831,30.9960,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
1352.00,80.6461,41.1981,0.8597,-68.5604,2443,1352,0.4333,0.5534,41.4900,254.8000,'Text'
1436.00,81.3790,44.1794,0.8398,-85.5816,2533,1436,0.5035,0.5669,42.7595,291.7340,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1320.00,83.3934,33.8978,0.9137,-83.5392,2317,1320,0.4348,0.5697,40.9961,231.4950,'Text'
1128.00,63.4270,35.8589,0.8248,-81.5463,1744,1128,0.5497,0.6468,37.8974,206.5360,'Text'
1300.00,50.9455,46.2394,0.4198,-78.8279,1712,1396,0.6423,0.7593,40.6843,218.0810,'Text'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
3632.00,107.9732,56.2801,0.8534,14.4049,5023,3752,0.5711,0.7231,68.0030,456.9200,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
2524.00,103.1302,49.7042,0.8762,51.7671,3653,2728,0.3669,0.6909,56.6891,324.0700,'Text'
28.00,16.1658,2.3094,0.9897,0.0000,28,28,1.0000,1.0000,5.9708,27.0760,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
5720.00,173.6668,74.8490,0.9024,-3.1836,10251,6604,0.4494,0.5580,85.3401,627.4980,'Text'
3500.00,109.5894,73.0459,0.7455,-3.8099,5968,3720,0.5362,0.5865,66.7558,628.7550,'Text'
1344.00,50.8695,45.5423,0.4455,87.4550,1756,1440,0.6364,0.7654,41.3671,213.3340,'Text'
1328.00,48.6413,46.4621,0.2960,-86.8042,1672,1416,0.6860,0.7943,41.1201,207.9750,'Text'
1180.00,86.2018,34.0270,0.9188,-86.7783,2333,1180,0.4758,0.5058,38.7611,244.0820,'Text'
128.00,14.5625,11.5909,0.6054,36.1031,137,128,0.7619,0.9343,12.7662,41.7140,'Noise'
1200.00,63.5180,37.1952,0.8106,-80.6217,1815,1200,0.5556,0.6612,39.0882,211.0680,'Text'
3440.00,111.4846,67.5442,0.7956,29.6767,5597,3440,0.4324,0.6146,66.1811,602.2910,'Text'
48.00,27.7128,2.3094,0.9965,0.0000,48,48,1.0000,1.0000,7.8176,46.6760,'Noise'
20.00,8.5062,3.8874,0.8895,-5.1524,23,20,0.6250,0.8696,5.0463,17.5820,'Noise'
1884.00,70.9775,54.0658,0.6479,-89.9506,2918,1884,0.6077,0.6456,48.9774,365.3540,'Text'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
1324.00,51.3130,47.8860,0.3593,-86.2772,1754,1432,0.6257,0.7548,41.0581,219.5200,'Text'
1120.00,65.5953,36.0748,0.8352,-79.0890,1769,1120,0.5185,0.6331,37.7628,213.3340,'Text'
972.00,88.7742,15.5149,0.9846,60.1911,1221,972,0.3107,0.7961,35.1794,191.8650,'Text'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
1316.00,108.7171,21.5839,0.9801,63.0859,2110,1316,0.3060,0.6237,40.9339,254.1550,'Text'
1144.00,104.8182,14.9807,0.9897,65.0865,1447,1144,0.2837,0.7906,38.1652,223.8370,'Text'
1472.00,65.9893,47.8128,0.6892,-83.1597,2080,1556,0.4397,0.7077,43.2921,255.1970,'Text'
1514.00,71.3883,56.2309,0.6161,87.4840,2471,2346,0.5007,0.6127,43.9054,191.9560,'Text'
1512.00,69.3467,44.8402,0.7628,74.4617,2141,1820,0.5369,0.7062,43.8764,205.4940,'Text'
2780.00,104.4569,52.0523,0.8670,11.7814,4253,2780,0.5047,0.6537,59.4946,490.9430,'Text'
1120.00,60.0045,40.9055,0.7316,78.3092,1815,1120,0.5293,0.6171,37.7628,207.1480,'Text'
1192.00,75.8667,36.2437,0.8785,-84.5176,2133,1192,0.4370,0.5588,38.9577,244.2640,'Text'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
1428.00,67.9260,37.0846,0.8378,55.2314,2019,1428,0.5509,0.7073,42.6402,258.5050,'Text'
1244.00,65.9125,30.1459,0.8893,53.8430,1581,1296,0.5236,0.7868,39.7984,187.3330,'Text'
28.00,16.1658,2.3094,0.9897,0.0000,28,28,1.0000,1.0000,5.9708,27.0760,'Noise'
1344.00,72.6333,39.4673,0.8395,77.7772,2166,1548,0.5007,0.6205,41.3671,212.3830,'Text'
1108.00,49.1967,46.0953,0.3494,-83.4976,1475,1108,0.5018,0.7512,37.5599,215.1700,'Text'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
1284.00,50.0318,45.7576,0.4044,-76.4683,1664,1384,0.6632,0.7716,40.4331,211.8950,'Text'
1252.00,53.2826,42.4248,0.6050,87.2354,1638,1252,0.6804,0.7643,39.9261,260.7710,'Text'
3528.00,134.9993,59.9863,0.8959,16.0720,6421,3776,0.3744,0.5494,67.0223,492.7790,'Text'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
1196.00,51.4017,35.6562,0.7203,80.1768,1442,1196,0.7222,0.8294,39.0230,187.3330,'Text'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
48.00,27.7128,2.3094,0.9965,0.0000,48,48,1.0000,1.0000,7.8176,46.6760,'Noise'
32.00,18.4752,2.3094,0.9922,0.0000,32,32,1.0000,1.0000,6.3831,30.9960,'Noise'
1544.00,70.0549,56.8665,0.5840,-89.3429,2474,2352,0.5188,0.6241,44.3383,190.6410,'Text'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
1504.00,71.2788,45.2946,0.7721,77.0139,2259,1824,0.5273,0.6658,43.7602,207.7600,'Text'
52.00,30.0222,2.3094,0.9970,0.0000,52,52,1.0000,1.0000,8.1369,50.5960,'Noise'
1816.00,72.4978,45.7206,0.7761,-86.9269,2491,2124,0.6879,0.7290,48.0854,211.0680,'Text'
1356.00,74.5925,53.1391,0.7018,85.8924,2322,1356,0.5313,0.5840,41.5513,276.4510,'Text'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
1328.00,50.5632,46.7381,0.3815,-79.5305,1743,1420,0.6276,0.7619,41.1201,218.6930,'Text'
168.00,16.2540,14.3619,0.4683,-11.3472,181,168,0.7500,0.9282,14.6255,50.3810,'Noise'
3992.00,131.6138,70.6209,0.8439,8.6064,6518,3992,0.5030,0.6125,71.2936,666.0860,'Text'
1044.00,89.4380,29.1552,0.9454,89.7495,1858,1044,0.4462,0.5619,36.4590,208.1570,'Text'
1252.00,70.7464,32.1830,0.8905,57.9756,1747,1252,0.4459,0.7167,39.9261,205.2790,'Text'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
96.00,55.4256,2.3094,0.9991,0.0000,96,96,1.0000,1.0000,11.0558,93.7160,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
1276.00,82.4664,40.7974,0.8691,-70.1332,2362,1276,0.4116,0.5402,40.3070,247.7870,'Text'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1880.00,73.4567,53.2232,0.6892,87.0474,2913,1880,0.6065,0.6454,48.9254,375.6750,'Text'
1312.00,58.8331,34.6496,0.8082,55.3783,1523,1444,0.6248,0.8615,40.8716,158.4540,'Text'
1056.00,58.2116,40.3909,0.7201,80.0271,1759,1056,0.5217,0.6003,36.6680,204.6670,'Text'
1156.00,54.4017,46.9398,0.5055,-31.6440,1757,1156,0.5734,0.6579,38.3649,225.3090,'Text'
1108.00,66.2844,36.1428,0.8383,-77.6657,1787,1108,0.5130,0.6200,37.5599,210.2410,'Text'
1548.00,63.4850,39.1413,0.7873,40.6349,1931,1628,0.5733,0.8017,44.3957,196.0000,'Text'
2712.00,90.9556,65.0818,0.6986,62.2145,4738,2820,0.4699,0.5724,58.7625,368.4140,'Text'
1872.00,89.3455,50.8818,0.8220,24.9675,3110,1872,0.4105,0.6019,48.8211,329.4290,'Text'
60.00,34.6410,2.3094,0.9978,0.0000,60,60,1.0000,1.0000,8.7404,58.4360,'Noise'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
32.00,18.4752,2.3094,0.9922,0.0000,32,32,1.0000,1.0000,6.3831,30.9960,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
24.00,13.8564,2.3094,0.9860,0.0000,24,24,1.0000,1.0000,5.5279,23.1560,'Noise'
1504.00,71.1433,56.9994,0.5984,87.4718,2452,2364,0.5109,0.6134,43.7602,188.9870,'Text'
1340.00,50.0720,45.7716,0.4055,83.0876,1754,1532,0.6069,0.7640,41.3055,174.7460,'Text'
1468.00,72.8485,45.3471,0.7826,-66.1337,2300,1468,0.4779,0.6383,43.2333,294.1820,'Text'
1064.00,57.8295,39.6972,0.7272,83.7663,1740,1064,0.5257,0.6115,36.8066,201.5740,'Text'
1248.00,52.1659,50.5024,0.2505,82.2001,1755,1656,0.5652,0.7111,39.8623,160.1080,'Text'
1316.00,51.0147,47.1656,0.3811,-82.7883,1746,1412,0.6502,0.7537,40.9339,218.6930,'Text'
1140.00,104.5688,14.9168,0.9898,59.1028,1397,1140,0.2639,0.8160,38.0985,221.1410,'Text'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
44.00,25.4034,2.3094,0.9959,0.0000,44,44,1.0000,1.0000,7.4848,42.7560,'Noise'
2740.00,95.2746,56.8247,0.8027,55.7666,4224,2928,0.4622,0.6487,59.0650,325.7240,'Text'
52.00,30.0222,2.3094,0.9970,0.0000,52,52,1.0000,1.0000,8.1369,50.5960,'Noise'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
1550.00,75.2160,53.4296,0.7038,89.5308,2571,1550,0.4968,0.6029,44.4243,326.6420,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1068.00,55.7275,45.1876,0.5852,-84.2747,1669,1068,0.5277,0.6399,36.8757,218.6930,'Text'
1076.00,58.5676,40.2999,0.7256,79.7509,1804,1076,0.5085,0.5965,37.0136,212.9040,'Text'
1260.00,82.5658,34.3980,0.9091,-83.2418,2248,1260,0.4474,0.5605,40.0535,233.1490,'Text'
1124.00,60.9899,39.4289,0.7629,78.2085,1804,1124,0.5575,0.6231,37.8302,208.8020,'Text'
240.00,19.1425,16.2480,0.5287,55.7936,256,240,0.7407,0.9375,17.4808,58.0060,'Text'
1824.00,63.2988,51.4633,0.5822,-18.5418,2377,1920,0.5700,0.7674,48.1912,254.9820,'Text'
104.00,12.3320,11.3318,0.3945,71.5651,110,104,0.8667,0.9455,11.5073,37.1820,'Noise'
60.00,34.6410,2.3094,0.9978,0.0000,60,60,1.0000,1.0000,8.7404,58.4360,'Noise'
60.00,34.6410,2.3094,0.9978,0.0000,60,60,1.0000,1.0000,8.7404,58.4360,'Noise'
2084.00,105.0099,37.1275,0.9354,45.6063,3111,2084,0.3340,0.6699,51.5115,339.1380,'Text'
72.00,41.5692,2.3094,0.9985,0.0000,72,72,1.0000,1.0000,9.5746,70.1960,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
1296.00,77.6500,40.3271,0.8546,-84.7735,2391,1296,0.4426,0.5420,40.6217,266.2790,'Text'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
1508.00,71.7060,43.1806,0.7984,-68.6015,2496,1508,0.4865,0.6042,43.8183,296.4480,'Text'
1312.00,50.8935,47.4034,0.3639,-64.8760,1739,1420,0.6200,0.7545,40.8716,218.0810,'Text'
1292.00,48.6271,46.8978,0.2643,89.6583,1676,1372,0.6383,0.7709,40.5589,211.6800,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1140.00,65.3135,35.5547,0.8388,-80.2841,1768,1140,0.5357,0.6448,38.0985,214.9880,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
272.00,22.3526,16.1059,0.6934,3.4446,298,272,0.6869,0.9128,18.6097,65.0190,'Text'
24.00,13.8564,2.3094,0.9860,0.0000,24,24,1.0000,1.0000,5.5279,23.1560,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
32.00,18.4752,2.3094,0.9922,0.0000,32,32,1.0000,1.0000,6.3831,30.9960,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
24.00,13.8564,2.3094,0.9860,0.0000,24,24,1.0000,1.0000,5.5279,23.1560,'Noise'
1124.00,50.5132,47.2131,0.3555,-58.0760,1584,1124,0.4525,0.7096,37.8302,225.2760,'Text'
1348.00,55.4786,49.8098,0.4404,-42.5215,1870,1348,0.6687,0.7209,41.4286,248.0020,'Text'
1368.00,71.6134,43.5515,0.7938,78.0661,2305,1588,0.4914,0.5935,41.7348,224.4820,'Text'
1496.00,75.9476,45.8715,0.7970,-64.7427,2448,1496,0.4675,0.6111,43.6436,297.0930,'Text'
