% 1. Title: SCIAA Classifying printed and Handwritten text
% 
% 2. Sources:
% (a) Creator: Akhil Katpally
% (b) Donor: SCIAA 
% (c) Date: September, 2016
% 
@RELATION SCIAA
@ATTRIBUTE Area  	NUMERIC
@ATTRIBUTE MajorAxisLength   	NUMERIC
@ATTRIBUTE MinorAxisLength  	NUMERIC
@ATTRIBUTE Eccentricity   NUMERIC
@ATTRIBUTE Orientation   NUMERIC
@ATTRIBUTE ConvexArea   NUMERIC
@ATTRIBUTE FilledArea   NUMERIC
@ATTRIBUTE EquivDiameter   NUMERIC
@ATTRIBUTE Solidity   NUMERIC
@ATTRIBUTE Extent   NUMERIC
@ATTRIBUTE Perimeter   NUMERIC
@ATTRIBUTE class        {'Text', 'Noise'}
@DATA
1480.00,73.6486,45.7050,0.7841,-64.6102,2431,1480,0.4625,0.6088,43.4096,299.1440,'Noise'
1228.00,72.3842,41.4428,0.8199,73.3495,2028,1228,0.4603,0.6055,39.5416,264.4760,'Text'
1448.00,69.6262,47.4228,0.7322,-88.8577,2055,1448,0.4671,0.7046,42.9378,280.3710,'Text'
1500.00,71.7921,45.1558,0.7774,77.3539,2252,1820,0.4941,0.6661,43.7019,213.9460,'Text'
1304.00,55.3694,50.1557,0.4236,-49.8583,1911,1304,0.5927,0.6824,40.7468,253.9730,'Text'
1220.00,52.5124,50.7575,0.2564,47.8194,1738,1656,0.5766,0.7020,39.4126,157.0150,'Text'
1420.00,69.6661,44.5813,0.7684,75.7598,2209,1748,0.4979,0.6428,42.5206,207.9750,'Text'
1368.00,53.6665,45.4764,0.5310,-85.7594,1801,1596,0.6196,0.7596,41.7348,175.7880,'Text'
1468.00,70.7731,44.9928,0.7719,76.0470,2199,1808,0.5561,0.6676,43.2333,204.8820,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1312.00,53.4878,43.7576,0.5751,81.8513,1720,1312,0.6791,0.7628,40.8716,274.7970,'Text'
1292.00,52.0189,44.7053,0.5113,-89.4875,1715,1400,0.6383,0.7534,40.5589,212.7220,'Text'
1128.00,75.5428,35.4476,0.8831,-84.6366,2084,1128,0.4135,0.5413,37.8974,236.8540,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
944.00,91.1520,13.9970,0.9881,59.8802,1152,944,0.2850,0.8194,34.6690,202.7980,'Noise'
88.00,50.8068,2.3094,0.9990,0.0000,88,88,1.0000,1.0000,10.5851,85.8760,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
1524.00,71.0244,45.1037,0.7725,-70.5229,2228,1860,0.4811,0.6840,44.0502,209.1990,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1076.00,50.5676,48.4154,0.2886,-89.2718,1538,1076,0.4678,0.6996,37.0136,222.3980,'Text'
1376.00,58.0272,48.4587,0.5501,-50.4944,1970,1376,0.5983,0.6985,41.8566,260.9860,'Text'
1244.00,52.7468,49.8327,0.3278,50.3141,1713,1652,0.6146,0.7262,39.7984,154.7490,'Text'
1564.00,74.2141,56.1947,0.6532,89.8437,2507,2428,0.5313,0.6239,44.6245,190.6410,'Text'
1352.00,55.6034,49.0771,0.4701,-54.8483,1876,1680,0.6402,0.7207,41.4900,172.2980,'Text'
1460.00,72.6632,46.4022,0.7695,-63.3286,2340,1460,0.4753,0.6239,43.1153,290.4770,'Text'
1124.00,51.4836,48.7705,0.3203,53.8989,1600,1544,0.6082,0.7025,37.8302,150.2170,'Text'
1332.00,51.3017,45.2657,0.4706,-78.3495,1700,1424,0.6894,0.7835,41.1820,214.9880,'Text'
3400.00,105.5860,76.8689,0.6856,-5.4193,5616,3584,0.5712,0.6054,65.7952,635.9830,'Text'
1296.00,79.3948,34.4905,0.9007,80.9720,2162,1296,0.5062,0.5994,40.6217,267.3870,'Text'
1476.00,74.5113,44.8563,0.7985,89.2725,2271,1476,0.5952,0.6499,43.3509,309.6470,'Text'
1296.00,53.4802,43.1112,0.5918,83.1917,1683,1552,0.6708,0.7701,40.6217,169.6020,'Text'
1600.00,62.0979,52.3796,0.5371,78.4829,2288,1656,0.5698,0.6993,45.1352,256.8510,'Text'
1052.00,88.4610,27.1530,0.9517,-87.3382,1813,1052,0.4383,0.5803,36.5985,209.1990,'Text'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
24.00,13.8564,2.3094,0.9860,0.0000,24,24,1.0000,1.0000,5.5279,23.1560,'Noise'
132.00,76.2102,2.3094,0.9995,0.0000,132,132,1.0000,1.0000,12.9641,128.9960,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
120.00,69.2820,2.3094,0.9994,0.0000,120,120,1.0000,1.0000,12.3608,117.2360,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
1196.00,53.5715,48.1639,0.4378,56.7916,1660,1608,0.6190,0.7205,39.0230,153.3100,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1700.00,70.8363,46.7287,0.7516,89.8306,2506,2016,0.5961,0.6784,46.5243,250.4500,'Text'
1232.00,53.8277,48.9577,0.4156,-44.0118,1813,1232,0.5822,0.6795,39.6059,236.0270,'Text'
1320.00,51.4267,47.2946,0.3927,-70.3131,1741,1424,0.6238,0.7582,40.9961,217.8660,'Text'
1464.00,79.4839,40.1863,0.8628,79.1379,2480,1464,0.4896,0.5903,43.1743,312.7070,'Text'
1532.00,71.5301,44.5657,0.7822,75.5113,2195,1856,0.5275,0.6979,44.1656,209.1990,'Text'
1188.00,51.9994,49.4226,0.3109,84.6750,1669,1600,0.6149,0.7118,38.8923,152.4830,'Text'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
1092.00,75.5435,34.2979,0.8910,-86.9848,2042,1092,0.4003,0.5348,37.2878,229.0140,'Text'
1144.00,64.1358,36.1435,0.8261,-83.0999,1810,1144,0.5107,0.6320,38.1652,212.5070,'Text'
1292.00,53.1174,43.0861,0.5848,81.2915,1687,1376,0.6687,0.7659,40.5589,223.2250,'Text'
1144.00,77.6072,34.4047,0.8964,-87.1968,2059,1144,0.4393,0.5556,38.1652,232.9340,'Text'
1112.00,84.2855,33.4642,0.9178,-86.9587,2263,1112,0.4484,0.4914,37.6277,233.9760,'Text'
1048.00,66.3325,35.2507,0.8471,-76.5114,1770,1048,0.4679,0.5921,36.5288,214.9880,'Text'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
24.00,13.8564,2.3094,0.9860,0.0000,24,24,1.0000,1.0000,5.5279,23.1560,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
1452.00,69.5523,46.3844,0.7451,79.2439,2162,1780,0.5091,0.6716,42.9970,206.5360,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1320.00,57.1241,50.0373,0.4824,-55.6284,1972,1320,0.5739,0.6694,40.9961,254.1880,'Text'
1380.00,57.2415,49.3328,0.5072,-44.6802,1947,1380,0.6273,0.7088,41.9174,254.1880,'Text'
1412.00,58.2913,50.9941,0.4845,-57.1038,2048,1412,0.6139,0.6895,42.4006,270.0500,'Text'
1392.00,77.2120,43.9841,0.8219,-86.4801,2435,1392,0.5000,0.5717,42.0993,272.3490,'Text'
1336.00,74.4653,52.5110,0.7090,87.7004,2366,1336,0.4841,0.5647,41.2438,278.5020,'Text'
1032.00,57.4473,37.9018,0.7515,82.1885,1648,1032,0.5584,0.6262,36.2489,197.8690,'Text'
1112.00,60.7758,39.6862,0.7574,78.0720,1778,1112,0.5494,0.6254,37.6277,208.8020,'Text'
1316.00,53.2776,42.9169,0.5926,84.6600,1639,1408,0.7529,0.8029,40.9339,219.5200,'Text'
1044.00,56.3047,45.4473,0.5903,-84.4303,1677,1044,0.5158,0.6225,36.4590,220.9590,'Text'
1520.00,76.1281,45.0905,0.8057,88.9420,2312,1520,0.6129,0.6574,43.9923,314.3940,'Text'
1136.00,76.6371,35.0440,0.8893,-87.0471,2071,1136,0.4363,0.5485,38.0316,237.6810,'Text'
1300.00,51.6208,45.7706,0.4624,-83.6650,1705,1412,0.6729,0.7625,40.6843,214.1610,'Text'
980.00,90.2293,27.5180,0.9524,89.5539,1765,980,0.4487,0.5552,35.3239,206.7180,'Text'
36.00,20.7846,2.3094,0.9938,0.0000,36,36,1.0000,1.0000,6.7703,34.9160,'Noise'
24.00,13.8564,2.3094,0.9860,0.0000,24,24,1.0000,1.0000,5.5279,23.1560,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
1224.00,74.9304,40.9425,0.8375,74.1119,2071,1224,0.4250,0.5910,39.4771,269.2230,'Text'
3348.00,111.6817,73.7038,0.7513,6.5169,5685,3660,0.4935,0.5889,65.2902,536.9740,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1256.00,58.1690,48.0955,0.5625,-60.2979,1965,1256,0.5461,0.6392,39.9899,262.4250,'Text'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
1328.00,51.7147,45.7737,0.4654,86.2383,1730,1540,0.6276,0.7676,41.1201,179.7080,'Text'
1460.00,67.1371,55.2481,0.5682,86.4198,2263,2192,0.5472,0.6452,43.1153,178.8810,'Text'
1024.00,56.7566,44.6661,0.6170,-84.6567,1646,1024,0.5300,0.6221,36.1081,222.3980,'Text'
1068.00,56.4315,46.2499,0.5730,-83.4733,1692,1068,0.5277,0.6312,36.8757,222.3980,'Text'
1108.00,64.7707,36.3882,0.8273,-78.9936,1768,1108,0.5130,0.6267,37.5599,216.2120,'Text'
1208.00,75.6016,34.6659,0.8887,-84.4895,2088,1208,0.4428,0.5785,39.2183,227.5750,'Text'
1296.00,86.1112,35.0447,0.9134,-86.3851,2426,1296,0.4977,0.5342,40.6217,242.0310,'Text'
1664.00,75.8239,47.7103,0.7772,-86.5435,2608,1664,0.6029,0.6380,46.0290,336.6900,'Text'
1352.00,50.2860,46.2231,0.3938,-84.2215,1740,1436,0.6389,0.7770,41.4900,217.8660,'Text'
1156.00,85.5083,33.9971,0.9176,-83.3687,2195,1156,0.4301,0.5267,38.3649,231.0980,'Text'
1160.00,64.8455,38.0547,0.8097,-81.4676,1806,1160,0.5370,0.6423,38.4312,217.2540,'Text'
28.00,16.1658,2.3094,0.9897,0.0000,28,28,1.0000,1.0000,5.9708,27.0760,'Text'
32.00,18.4752,2.3094,0.9922,0.0000,32,32,1.0000,1.0000,6.3831,30.9960,'Noise'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
64.00,36.9504,2.3094,0.9980,0.0000,64,64,1.0000,1.0000,9.0270,62.3560,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
136.00,78.5196,2.3094,0.9996,0.0000,136,136,1.0000,1.0000,13.1590,132.9160,'Noise'
68.00,39.2598,2.3094,0.9983,0.0000,68,68,1.0000,1.0000,9.3049,66.2760,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
2852.00,104.5931,78.9743,0.6557,-2.3196,5465,2852,0.4792,0.5219,60.2601,562.3300,'Text'
3240.00,109.8560,69.1271,0.7772,0.7281,5436,3240,0.5444,0.5960,64.2285,648.3550,'Text'
1104.00,64.0763,36.8240,0.8184,-79.5222,1774,1104,0.5111,0.6223,37.4921,208.8020,'Text'
1480.00,68.8004,43.8566,0.7705,78.2020,2160,1764,0.5425,0.6852,43.4096,210.8530,'Text'
1296.00,51.3111,48.4135,0.3313,-64.2349,1757,1428,0.6125,0.7376,40.6217,219.5200,'Text'
1424.00,69.5064,44.7251,0.7655,73.2132,2137,1780,0.5651,0.6664,42.5804,204.8820,'Text'
1340.00,51.0482,47.5278,0.3649,-83.9975,1773,1448,0.6333,0.7558,41.3055,220.3470,'Text'
1292.00,50.3922,47.7666,0.3186,89.0487,1735,1404,0.6383,0.7447,40.5589,215.6000,'Text'
1260.00,51.7807,46.6404,0.4344,-88.4444,1724,1396,0.6225,0.7309,40.0535,219.5200,'Text'
1752.00,73.0877,46.1687,0.7752,-89.4262,2461,2088,0.6728,0.7119,47.2305,245.3060,'Text'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
1464.00,55.8317,47.3705,0.5293,-2.1871,1897,1464,0.6224,0.7717,43.1743,273.1430,'Text'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1104.00,51.6954,49.6071,0.2814,52.1126,1593,1556,0.5974,0.6930,37.4921,147.7360,'Text'
1476.00,74.3961,46.1714,0.7841,-62.3291,2432,1476,0.4435,0.6069,43.3509,297.4900,'Text'
5040.00,165.5342,78.3941,0.8807,0.8561,8900,5256,0.5311,0.5663,80.1070,961.1530,'Text'
1152.00,55.9443,47.8334,0.5186,-36.5757,1809,1152,0.5236,0.6368,38.2985,235.2000,'Text'
1336.00,49.6233,47.0643,0.3170,-80.9368,1740,1428,0.6314,0.7678,41.2438,216.4270,'Text'
1392.00,70.8967,45.5270,0.7666,76.0982,2220,1772,0.5103,0.6270,42.0993,210.2410,'Text'
1252.00,79.7443,35.1551,0.8976,-85.7448,2320,1252,0.5140,0.5397,39.9261,236.4570,'Text'
1168.00,84.4628,33.2467,0.9193,-83.8266,2210,1168,0.4148,0.5285,38.5635,224.6970,'Text'
32.00,18.4752,2.3094,0.9922,0.0000,32,32,1.0000,1.0000,6.3831,30.9960,'Noise'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
2116.00,98.6069,66.0880,0.7422,42.0723,3931,2116,0.3875,0.5383,51.9054,401.6430,'Text'
40.00,23.0940,2.3094,0.9950,0.0000,40,40,1.0000,1.0000,7.1365,38.8360,'Noise'
28.00,16.1658,2.3094,0.9897,0.0000,28,28,1.0000,1.0000,5.9708,27.0760,'Noise'
80.00,46.1880,2.3094,0.9987,0.0000,80,80,1.0000,1.0000,10.0925,78.0360,'Noise'
136.00,78.5196,2.3094,0.9996,0.0000,136,136,1.0000,1.0000,13.1590,132.9160,'Noise'
68.00,39.2598,2.3094,0.9983,0.0000,68,68,1.0000,1.0000,9.3049,66.2760,'Noise'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
6672.00,234.2945,70.4863,0.9537,0.9480,11734,7656,0.5435,0.5686,92.1686,1101.1070,'Text'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
1488.00,73.7953,46.3779,0.7778,-64.6468,2403,1488,0.4800,0.6192,43.5268,292.3460,'Text'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
1228.00,79.0156,32.7782,0.9099,81.6866,2135,1228,0.4797,0.5752,39.5416,270.0500,'Text'
2596.00,104.1768,74.4558,0.6994,5.4094,5184,2596,0.4507,0.5008,57.4920,530.7880,'Text'
1324.00,51.7553,45.3996,0.4801,81.5117,1749,1440,0.6257,0.7570,41.0581,220.1320,'Text'
1056.00,61.1119,39.2606,0.7663,78.6586,1806,1056,0.4991,0.5847,36.6680,215.3850,'Text'
1116.00,70.8446,33.9275,0.8779,-85.9124,1921,1116,0.4581,0.5809,37.6953,229.2290,'Text'
1336.00,51.2596,46.2522,0.4311,84.7372,1712,1412,0.6915,0.7804,41.2438,214.1610,'Text'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
48.00,27.7128,2.3094,0.9965,0.0000,48,48,1.0000,1.0000,7.8176,46.6760,'Noise'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
1480.00,70.9622,55.1417,0.6294,87.2563,2367,2284,0.5189,0.6253,43.4096,185.8940,'Text'
1460.00,71.9129,45.3597,0.7760,74.5882,2303,1800,0.5119,0.6340,43.1153,213.3340,'Text'
1400.00,67.8889,44.8258,0.7510,79.5536,2210,1708,0.4909,0.6335,42.2201,213.3340,'Text'
1172.00,51.0034,48.8987,0.2843,26.4763,1628,1564,0.6054,0.7199,38.6295,150.8290,'Text'
1036.00,53.4079,45.7360,0.5164,-81.4343,1581,1036,0.5606,0.6553,36.3191,218.0810,'Text'
1116.00,63.6276,37.7071,0.8055,-80.1790,1823,1116,0.4921,0.6122,37.6953,215.6000,'Text'
1304.00,53.2477,43.7930,0.5689,87.9125,1710,1304,0.6749,0.7626,40.7468,270.8770,'Text'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
264.00,21.5048,16.1272,0.6615,20.2682,288,264,0.7500,0.9167,18.3340,63.5800,'Text'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
168.00,96.9948,2.3094,0.9997,0.0000,168,168,1.0000,1.0000,14.6255,164.2760,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
24.00,13.8564,2.3094,0.9860,0.0000,24,24,1.0000,1.0000,5.5279,23.1560,'Noise'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1316.00,56.5206,48.3479,0.5180,2.4313,1864,1316,0.5802,0.7060,40.9339,286.5570,'Text'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
1460.00,72.1968,56.8003,0.6173,86.3593,2467,2352,0.4959,0.5918,43.1153,192.2950,'Text'
1504.00,74.1804,47.5339,0.7677,-63.7380,2452,1504,0.4852,0.6134,43.7602,300.1860,'Text'
1272.00,57.0301,49.4453,0.4983,-56.1169,1997,1272,0.5530,0.6370,40.2438,269.4380,'Text'
1276.00,48.0652,46.9123,0.2177,-47.7686,1656,1392,0.6605,0.7705,40.3070,207.1480,'Text'
1476.00,73.6803,40.5681,0.8348,78.0081,2335,1476,0.5591,0.6321,43.3509,305.7600,'Text'
1344.00,50.6943,47.4188,0.3536,-66.3505,1781,1432,0.6087,0.7546,41.3671,224.0520,'Text'
1152.00,52.1279,48.9309,0.3448,48.2973,1633,1572,0.6234,0.7055,38.2985,150.2170,'Text'
1744.00,99.8072,40.0109,0.9161,46.1111,2728,1744,0.3664,0.6393,47.1225,325.5090,'Text'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
20.00,11.5470,2.3094,0.9798,0.0000,20,20,1.0000,1.0000,5.0463,19.2360,'Noise'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
1276.00,51.0468,47.5944,0.3615,84.2541,1782,1420,0.5800,0.7160,40.3070,224.0520,'Text'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
1272.00,81.1476,43.3419,0.8454,-68.9005,2478,1272,0.4103,0.5133,40.2438,267.9990,'Text'
1076.00,58.0586,40.4393,0.7175,78.1384,1792,1076,0.5316,0.6004,37.0136,211.6800,'Text'
1236.00,51.6919,50.5076,0.2128,38.5810,1717,1644,0.5841,0.7199,39.6702,155.3610,'Text'
1268.00,50.9043,44.1834,0.4966,83.5987,1652,1392,0.6861,0.7676,40.1804,218.0810,'Text'
1048.00,61.7940,36.4432,0.8076,-79.9791,1701,1048,0.5107,0.6161,36.5288,210.2410,'Text'
1244.00,48.7319,46.0295,0.3284,-71.1686,1623,1360,0.6732,0.7665,39.7984,211.0680,'Text'
68.00,39.2598,2.3094,0.9983,0.0000,68,68,1.0000,1.0000,9.3049,66.2760,'Noise'
1180.00,50.8379,43.9053,0.5041,88.8622,1608,1180,0.6705,0.7338,38.7611,263.2520,'Text'
248.00,19.1432,16.9892,0.4608,4.5417,266,248,0.7654,0.9323,17.7697,59.6600,'Text'
68.00,39.2598,2.3094,0.9983,0.0000,68,68,1.0000,1.0000,9.3049,66.2760,'Noise'
36.00,20.7846,2.3094,0.9938,0.0000,36,36,1.0000,1.0000,6.7703,34.9160,'Noise'
32.00,18.4752,2.3094,0.9922,0.0000,32,32,1.0000,1.0000,6.3831,30.9960,'Noise'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
992.00,64.9542,36.3018,0.8292,-80.3360,1733,992,0.4593,0.5724,35.5395,211.0680,'Text'
1514.00,71.0360,56.5905,0.6044,87.8996,2457,2354,0.5064,0.6162,43.9054,190.3020,'Text'
1272.00,76.2715,44.3710,0.8134,-85.3617,2384,1272,0.4569,0.5336,40.2438,284.1090,'Text'
1380.00,56.7050,51.0455,0.4355,-51.3986,2008,1380,0.6000,0.6873,41.9174,269.6530,'Text'
1036.00,64.7770,36.7766,0.8232,-76.8170,1821,1036,0.4360,0.5689,36.3191,220.3470,'Text'
1372.00,73.7236,46.1150,0.7802,88.5661,2185,1372,0.6018,0.6279,41.7957,317.9170,'Text'
1216.00,49.1340,47.1709,0.2798,-62.0180,1656,1340,0.6294,0.7343,39.3479,215.8150,'Text'
1224.00,49.8661,47.2188,0.3215,-88.8227,1691,1348,0.6047,0.7238,39.4771,214.7730,'Text'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
2668.00,107.7823,49.9187,0.8863,61.8364,4197,2820,0.3605,0.6357,58.2838,367.1900,'Text'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
56.00,32.3316,2.3094,0.9974,0.0000,56,56,1.0000,1.0000,8.4440,54.5160,'Noise'
28.00,16.1658,2.3094,0.9897,0.0000,28,28,1.0000,1.0000,5.9708,27.0760,'Noise'
28.00,16.1658,2.3094,0.9897,0.0000,28,28,1.0000,1.0000,5.9708,27.0760,'Noise'
16.00,9.2376,2.3094,0.9682,0.0000,16,16,1.0000,1.0000,4.5135,15.3160,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1384.00,77.8647,45.6376,0.8102,-89.0114,2468,1384,0.4971,0.5608,41.9781,276.2690,'Text'
8.00,4.6188,2.3094,0.8660,0.0000,8,8,1.0000,1.0000,3.1915,7.4760,'Noise'
12.00,6.9282,2.3094,0.9428,0.0000,12,12,1.0000,1.0000,3.9088,11.3960,'Noise'
1292.00,49.2954,46.8611,0.3104,-61.4309,1711,1384,0.6106,0.7551,40.5589,217.8660,'Text'
1538.00,75.0223,55.1256,0.6783,-89.9685,2620,1538,0.5086,0.5870,44.2520,334.6970,'Text'
1480.00,68.2519,56.7071,0.5565,88.2567,2377,2272,0.5316,0.6226,43.4096,184.4550,'Text'
1456.00,66.6500,57.9114,0.4950,85.9629,2342,2260,0.5230,0.6217,43.0562,185.0670,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
1464.00,74.2605,45.0957,0.7945,87.5150,2282,1464,0.5903,0.6415,43.1743,314.3940,'Text'
1056.00,65.1725,37.0186,0.8230,-77.3213,1808,1056,0.4656,0.5841,36.6680,216.6420,'Text'
1300.00,52.5016,44.1408,0.5414,77.7774,1695,1300,0.6729,0.7670,40.6843,269.2230,'Text'
1108.00,71.3341,36.1189,0.8623,-85.9348,1990,1108,0.4342,0.5568,37.5599,239.3350,'Text'
1308.00,51.2150,47.9492,0.3514,-82.8914,1766,1432,0.6181,0.7407,40.8093,221.7860,'Text'
4.00,2.3094,2.3094,0.0000,0.0000,4,4,1.0000,1.0000,2.2568,3.5560,'Noise'
28.00,16.1658,2.3094,0.9897,0.0000,28,28,1.0000,1.0000,5.9708,27.0760,'Noise'
